,isbn,rating_count
36116,803738609,453
36117,1561581461,35
36118,517885328,3
36119,785124497,458
36120,373873778,172
36121,373120583,195
36122,785119477,830
36123,1930235062,69
36124,671853317,99
36125,804834881,105
36126,1405127651,82
36127,8889602791,22
36128,078798616X,96
36129,500202435,121
36130,300106165,52
36131,671431056,1982
36132,014200183X,627
36133,823409260,218
36134,1934496006,64
36135,486677664,15
36136,1570089914,125
36137,515039349,5
36138,1570761035,4775
36139,517183366,7
36140,330427326,38
36141,3822829706,117
36142,9004204903,7
36143,073942100X,75
36144,974849219,63
36145,520245873,9
36146,764147390,11
36147,014303782X,126
36148,253211182,31
36149,006040163X,340
36150,670869139,12
36151,700603905,43
36152,888544278,18
36153,60280891,63
36154,3150023548,4159
36155,312983182,7268
36156,815604033,32
36157,4088671317,852
36158,309209153,2
36159,3150000718,1488
36160,037376250X,57
36161,1563890526,15814
36162,9643053407,564
36163,1563891506,10172
36164,3150074703,3235
36165,140121066X,2734
36166,1401209297,1079
36167,1401204996,1156
36168,1401210023,1227
36169,1563896966,3219
36170,156389856X,1653
36171,316107387,3025
36172,316107417,3115
36173,316106909,565
36174,316107018,838
36175,316107549,2549
36176,071956896X,23843
36177,316108677,476
36178,316107352,3691
36179,316107298,4402
36180,316107107,7409
36181,8437605598,662
36182,521003636,13
36183,198610122,16
36184,1857885783,151
36185,1593720335,63
36186,300144318,25
36187,811219577,1657
36188,883551314,21
36189,470124296,361
36190,899570887,34
36191,60890525,2597
36192,786848790,414
36193,1601253656,43
36194,1601253753,30
36195,160125380X,22
36196,1601254032,60
36197,157273115X,25
36198,812213793,81
36199,761916490,22
36200,140005334X,684
36201,307274942,744
36202,982999275,36
36203,393927822,357
36204,394172345,273
36205,300115857,393
36206,674990404,1005
36207,310283051,869
36208,801872596,14
36209,3833156554,40
36210,61229830,572
36211,1451671598,7832
36212,446671096,59
36213,440414059,305
36214,425219569,2091
36215,747545197,155
36216,1440318409,269
36217,615456545,7
36218,1933149205,43
36219,809556146,1253
36220,1844672107,48
36221,982294794,15
36222,345525299,885
36223,8177665537,151
36224,8177666487,258
36225,8177665782,144
36226,226074064,231
36227,571214975,295
36228,1412987318,79
36229,373617720,106
36230,184360745X,22
36231,387944745,166
36232,761500278,9
36233,761506454,1
36234,810100312,106
36235,547624573,4109
36236,545386969,6449
36237,545334861,615
36238,545402689,3928
36239,547738471,20444
36240,1857333322,35
36241,946626944,2913
36242,1903517230,1621
36243,753821788,13907
36244,810858703,59
36245,940322234,849
36246,61246557,324
36247,198167032,38
36248,034550903X,3225
36249,802866069,44
36250,743411560,89
36251,972188223,135
36252,465029795,292
36253,807009865,192
36254,143035150,601
36255,823014460,25
36256,3937946004,88
36257,1854792539,18
36258,1589796780,31
36259,046503747X,183
36260,1465854401,268
36261,1937068307,89
36262,1937068331,123
36263,99511584,805
36264,3822818208,611
36265,870211562X,456
36266,521559871,14
36267,387245278,11
36268,2265094307,4580
36269,3540239219,0
36270,1900850850,47
36271,1842121480,21
36272,226771997,42
36273,1841812951,24
36274,1609491254,32
36275,1885232012,21
36276,768425018,465
36277,29215978,516
36278,840744196,406
36279,880290307,604
36280,385350287,37333
36281,380717204,436
36282,439021480,26
36283,517705680,217
36284,1611211069,41
36285,441865704,210
36286,1426742290,35
36287,6546048,143
36288,1842171259,1
36289,785159770,57
36290,738731900,245
36291,60923377,735
36292,60974435,1292
36293,3791330357,333
36294,500511993,94
36295,1849691347,13
36296,019539206X,110
36297,553281089,1650
36298,262610469,719
36299,452297869,345
36300,1439859930,229
36301,262610337,195
36302,881257915,17
36303,095628406X,236
36304,187825247X,251
36305,671003348,8287
36306,8590379825,377
36307,1933372060,4240
36308,199895406,92
36309,312998198,286
36310,1400063787,51
36311,031027396X,111
36312,067187098X,13699
36313,671870114,25178
36314,1616262338,83
36315,1616264411,413
36316,1616264446,266
36317,1616265779,1330
36318,1616267127,1154
36319,553805231,1839
36320,307341917,415
36321,547887205,87614
36322,756689872,42
36323,553563459,93
36324,60885599,28903
36325,145631775X,5
36326,1936438089,202
36327,1613723466,358
36328,756545293,16
36329,1107020581,129
36330,953139905,30
36331,312361440,543
36332,253356903,11
36333,547567847,3709
36334,307273512,2655
36335,1463666780,16
36336,758216394,1385
36337,547640978,1106
36338,1250008956,1249
36339,320360350,2467
36340,1442457325,4006
36341,1855321637,39
36342,547959109,64938
36343,453007465,9195
36344,805068139,531
36345,9544040366,35
36346,700604162,56
36347,6028851978,34
36348,1878067273,1650
36349,1572581859,51
36350,801884322,21
36351,1613210787,349
36352,736949496,154
36353,1583672885,377
36354,9074822223,28
36355,1449981550,2884
36356,836135466,378
36357,1557509514,13
36358,759252955,222
36359,8843800604,63
36360,425212653,1857
36361,62122681,1617
36362,803230125,185
36363,520270320,15
36364,880380233,66
36365,939165252,187
36366,345534492,3599
36367,1561387029,41
36368,140194711,401
36369,345391683,1075
36370,1567692656,112
36371,307961311,881
36372,132221861,256
36373,198145411,17
36374,61013919,227
36375,1849089760,86
36376,184908680X,46
36377,786004975,10
36378,1849087180,172
36379,1583147802,29
36380,1770493727,2548
36381,425219437,25025
36382,1780960719,63
36383,1780960867,93
36384,1612620035,4398
36385,373288557,16
36386,160905248X,430
36387,1609052536,78
36388,425208532,565
36389,1594745765,29262
36390,1590175778,363
36391,1590176073,278
36392,1590309367,945
36393,1426310765,62
36394,1583944974,1089
36395,1426310528,88
36396,1426310544,586
36397,1426310102,197
36398,1426310188,61
36399,1426310358,112
36400,1426310366,464
36401,1426310390,323
36402,1400069831,4415
36403,1400052467,1634
36404,1426209517,53
36405,081299356X,995
36406,982578105,71
36407,982578121,199
36408,1400042003,79
36409,1400043131,7357
36410,812992822,1100
36411,771046502,33
36412,771079354,2032
36413,770436145,627
36414,553807994,8507
36415,679314350,785
36416,679644318,890
36417,449014584,1887
36418,553593625,13843
36419,385741642,67
36420,385669127,5311
36421,385670907,1391
36422,385524366,3977
36423,1878271083,74
36424,385529813,2291
36425,385531974,886
36426,385536313,1615
36427,385534795,37529
36428,385535562,2951
36429,375970355,2689
36430,375957065,441
36431,375945571,3361
36432,375870067,332
36433,037587044X,110
36434,375858830,886
36435,037586590X,2619
36436,375712259,3385
36437,375841954,538
36438,345533267,675
36439,1580620620,45
36440,375422935,86
36441,345532880,183
36442,345525906,420
36443,345526945,2541
36444,034553025X,7141
36445,034553039X,4061
36446,307959945,54499
36447,030795479X,1447
36448,307957241,20758
36449,307951170,262
36450,307931781,328
36451,307887863,3932
36452,3775716289,8
36453,030727165X,909
36454,307272168,1268
36455,307360229,2528
36456,030738246X,17625
36457,030746220X,770
36458,307474496,182
36459,307593282,290
36460,307597946,1234
36461,307700135,1102
36462,785164758,420
36463,044901200X,4932
36464,1780960875,36
36465,1780962029,937
36466,1849087393,40
36467,1849087792,6
36468,1616951540,913
36469,161926207X,57
36470,1619265338,597
36471,451214544,5
36472,1594745781,816
36473,1607741148,1834
36474,1400069661,785
36475,1400069912,540
36476,1583944885,45
36477,807010987,711
36478,770436498,2965
36479,771076479,6136
36480,449013677,4278
36481,307986330,3810
36482,345506936,8199
36483,385535635,20776
36484,307965767,49
36485,307884872,1180
36486,030759565X,39220
36487,307730425,2901
36488,199696624,34
36489,1594850100,567
36490,815722338,10
36491,750909927,44
36492,857158716,626
36493,60505745,4766
36494,373835396,2599
36495,778321754,1904
36496,785161414,248
36497,1118066677,69
36498,373254555,8
36499,486401294,8700
36500,1579651887,714
36501,1908402024,173
36502,312025599,71
36503,312151527,54
36504,1616890533,114
36505,1466451033,2413
36506,758278438,15524
36507,192050222X,470
36508,192050253X,190
36509,1889323101,3
36510,679740198,707
36511,62192612,335
36512,761985689,40
36513,1936488353,139
36514,1904977375,161
36515,62024035,3099689
36516,1613099630,10
36517,941434516,20
36518,1568813295,48
36519,316076953,368
36520,785152393,2856
36521,1600109624,14
36522,1621050157,123
36523,240819330,29
36524,9735014009,298
36525,1603427406,205
36526,5911720264,102
36527,982181876,45
36528,743437780,70
36529,785151710,610
36530,399158766,3308
36531,803736800,14580
36532,60858206,2001
36533,161926496X,932
36534,801859557,50
36535,1610453069,155
36536,743296478,436
36537,7466072,24922
36538,014044209X,1375
36539,60908890,8211
36540,915230410,203
36541,915230461,123
36542,1591810000,53
36543,1613771762,204
36544,61961299,12018
36545,915230402,28
36546,199589542,104
36547,140069399,61
36548,174203165X,1936
36549,1841693596,441
36550,1479390690,106
36551,921556039,213
36552,1616266945,87
36553,140184937,28350
36554,1590382285,955
36555,6022104041,3270
36556,6022103223,4111
36557,6022103517,3606
36558,143039199,7576
36559,015206091X,514
36560,634046772,5
36561,822952734,1479
36562,1844718816,372
36563,915230852,292
36564,1601870027,334
36565,710305516,39
36566,188065637X,24
36567,140136746,187
36568,394743199,2081
36569,812533968,1559
36570,307238784,57
36571,517562278,163
36572,4091234275,826
36573,785164979,640
36574,1585679526,36
36575,1577331605,49
36576,9002241828,14
36577,1868145336,4
36578,425253147,1189
36579,1888906189,104
36580,1570917922,188
36581,054773946X,2479
36582,1852421495,14
36583,785151796,514
36584,1869694767,24
36585,963579495,3850
36586,1407124412,5327
36587,1574160281,36
36588,60581220,102
36589,1105118401,20
36590,1610453735,358
36591,385491069,30986
36592,096548811X,48
36593,965046109,83
36594,972191410,129
36595,1463607946,643
36596,983988536,5906
36597,050027049X,88
36598,1555974961,449
36599,812589165,6088
36600,812534190,2573
36601,1118131304,152
36602,765301482,5363
36603,871138581,25
36604,360893264X,14010
36605,312963130,4940
36606,785160019,435
36607,312860390,1387
36608,1611188032,1718
36609,812534182,2456
36610,812515226,3626
36611,700618392,58
36612,700618287,55
36613,1402273436,1155
36614,700618414,28
36615,785127747,784
36616,1609289528,2203
36617,758213972,361
36618,758211643,334
36619,812506898,4924
36620,1575668629,386
36621,1575668661,451
36622,974968099,175
36623,1557131961,110
36624,1564780171,48
36625,812534174,2647
36626,441001963,5452
36627,3462041312,2668
36628,441662250,6240
36629,3608935150,6663
36630,1598036300,170
36631,8759311649,47
36632,1400083001,512
36633,1621050165,79
36634,618265112,1325
36635,758212453,30
36636,085789644X,574
36637,807845655,33
36638,1592406572,642
36639,1580176410,46
36640,1408811103,800
36641,231703244,27
36642,1585673110,239
36643,9792201963,5259
36644,425217345,1783
36645,345438310,27862
36646,736938664,456
36647,521728738,178
36648,330491393,1401
36649,449206521,14484
36650,515090166,10030
36651,713490527,25
36652,375829407,119
36653,192828010,22
36654,316133736,3430
36655,087842170X,67
36656,262016869,45
36657,679761810,2701
36658,615579930,2641
36659,152050167,8157
36660,006108235X,8304
36661,575081562,14361
36662,1414365101,369
36663,093738139X,42
36664,691018669,13
36665,156970256X,308
36666,375836586,25884
36667,195176219,33
36668,1118061594,284
36669,801027128,17
36670,1742031900,708
36671,1468136453,9
36672,1848870760,289
36673,767902890,266287
36674,250107453X,2
36675,843951591,1233
36676,575105763,606
36677,1421506068,3136
36678,670175919,70041
36679,373364687,15
36680,199892415,350
36681,425206858,68
36682,9150113224,1792
36683,1555914306,145
36684,155055690,109
36685,1846058295,43021
36686,521469910,28
36687,807573167,296
36688,059025944X,165
36689,2756026433,889
36690,2756026212,2995
36691,1847080308,879
36692,1453802576,139
36693,375870458,10885
36694,375870180,319
36695,8501073423,145
36696,743409280,1025
36697,613171357,1907
36698,525241361,2079
36699,192913214X,5958
36700,670038644,391
36701,785156887,217
36702,679733388,60
36703,345523342,2244
36704,835607062,51
36705,1431402494,35
36706,1903682274,57
36707,553010549,29
36708,817317074,7
36709,380762366,539
36710,873518616,885
36711,553131990,1712
36712,6029854364,166
36713,1617290572,325
36714,1449309844,222
36715,1449316646,197
36716,1591662354,94
36717,1591663857,59
36718,553113496,57
36719,596159900,534
36720,295991755,19
36721,1587156520,8492
36722,1593274092,166
36723,1452636273,1493
36724,983879303,324
36725,822352117,102
36726,822352877,91
36727,1434704025,1184
36728,345255224,54
36729,803238339,10
36730,803240767,12
36731,094354985X,13
36732,545386985,2839
36733,545386977,3183
36734,545433967,332
36735,545433932,271
36736,545418739,13496
36737,545249341,196
36738,3836526646,141
36739,3836536048,71
36740,3836527952,198
36741,3836534622,159
36742,3836530686,20
36743,1449316972,44
36744,3836536722,230
36745,1934620734,14
36746,752459996,10
36747,547317271,1537
36748,547473346,117
36749,547517653,5655
36750,547518315,95
36751,547558635,864
36752,547681070,231
36753,547632312,154
36754,547678231,786
36755,547691130,455
36756,1462504825,88
36757,1608322564,4742
36758,1857446879,20
36759,1938926021,1376
36760,1594161542,17
36761,1616260890,1202
36762,813336104,5
36763,1616265949,1178
36764,807835560,7
36765,1616265876,62
36766,1616267488,626
36767,752429639,54
36768,857332236,139
36769,1400097371,1025
36770,155652319X,82
36771,1459705580,8
36772,156308922X,59
36773,373246528,21
36774,1844350649,356
36775,689868030,81
36776,738727105,78
36777,081224365X,61
36778,1594630933,4068
36779,307749606,68625
36780,521314194,155
36781,821772880,19
36782,962570761,49
36783,078510920X,546
36784,684865726,2686
36785,8377476452,104
36786,446531987,4540
36787,1609286189,660
36788,345533232,26370
36789,345527313,537
36790,841912971,3
36791,399160345,4502
36792,1848879334,2095
36793,1613790252,107
36794,061855744X,1958
36795,1621050009,62
36796,3649603195,555
36797,374530289,2982
36798,1904854095,4
36799,743485092,64
36800,425256014,568
36801,140075577,1735
36802,374515247,2366
36803,1842551892,648
36804,316291080,83
36805,1620610094,134038
36806,871404117,415
36807,3837616851,13
36808,1419701886,436
36809,1419702335,140
36810,738730785,263
36811,340993405,2731
36812,1419701703,607
36813,078516152X,901
36814,811876837,137
36815,1856050572,9
36816,4199604979,1165
36817,1588467015,8
36818,375816119,346
36819,201824981,61
36820,547739621,800
36821,312568908,3055
36822,1595789545,712
36823,9057680440,43
36824,1846684250,209
36825,758273479,1555
36826,1619261634,367
36827,399159606,4324
36828,140189858,451
36829,300116098,14
36830,1118141016,171
36831,373771371,1806
36832,911019650,11
36833,316201685,485
36834,316206296,6055
36835,316219363,23869
36836,944220193,1
36837,1849702284,98
36838,441013406,67055
36839,451167813,91
36840,451072057,108
36841,1475156456,7572
36842,970661142,60
36843,446532568,1343
36844,871404109,449
36845,1874209448,4
36846,62075934,1880
36847,399158839,1363
36848,1590514904,2875
36849,1616951885,858
36850,1926851579,166
36851,9788586368,10
36852,055324549X,243
36853,553261339,135
36854,1419584383,29
36855,1440536058,231
36856,674065611,23
36857,1844032132,20
36858,316076147,1003
36859,253216524,45
36860,9041416269,284
36861,142405477,394
36862,1607013304,187
36863,738706736,6
36864,967089700,155
36865,131962949,390
36866,1937551237,1405
36867,394700139,2224
36868,1118121988,300
36869,679721126,502
36870,300058861,36
36871,300089880,33
36872,067973418X,81
36873,1611522293,13
36874,292726376,352
36875,241143810,6939
36876,024114387X,1433
36877,1613723458,204
36878,1610407172,350
36879,670023671,380
36880,312424272,372
36881,039370713X,299
36882,323039065,45
36883,076195936X,14
36884,520072278,357
36885,1859677541,155
36886,641588267,734
36887,1591201934,26
